experiment;len_T;len_V;max_V_match_fraction;len_pos_true;len_neg_true;time_all;attack_name;success;len_pos_recovered;len_neg_recovered
T500000V1000000_0.8;500000;1000000;0.8;400000;100000;[238143691, 233922429, 203555868, 237855577, 213984248, 193205687, 227824181, 228318218, 223500397, 239418388, 222669168, 217497083, 225409072, 217771145, 212849853, 212616281, 240951577, 238158721, 217889478, 214854708, 214814158, 239971566, 202205839, 223030123, 192370007, 254246864, 187883570, 275733334, 169914365, 242215734, 201747944, 222166741, 183906571, 263746394, 197485981, 248798916, 198087198, 245932549, 200273336, 236066724, 220071554, 236958436, 236734945, 228856335, 237633375, 213460421, 208419419, 215134282, 262830202, 190810966];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000];[100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000]
T900000V1000000_0.5;900000;1000000;0.5;450000;450000;[296559460, 316404307, 322972730, 326733873, 342990759, 337541321, 294505426, 315293262, 297175415, 269790566, 282826928, 329671759, 308286536, 291487763, 297738091, 285205945, 300270883, 310928156, 335546405, 318012365, 332198913, 315371753, 297663599, 281029441, 323377313, 307637164, 291408571, 283577942, 298900725, 308379544, 308303533, 291234597, 281632888, 316821749, 379832432, 351655097, 312711918, 282781853, 336141803, 330370781, 276580705, 298090105, 318531972, 304032179, 292087238, 327419182, 276307861, 305472527, 323117070, 320029160];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000];[450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000]
T700000V1000000_0.6;700000;1000000;0.6;420000;280000;[306264414, 273486566, 217886189, 281917598, 239032850, 263039271, 277583877, 244877466, 281101472, 278904133, 271656092, 243245545, 269635877, 279648722, 232336218, 268214259, 268425301, 248769295, 281636719, 275818976, 269273943, 267546461, 267489360, 245209309, 250740670, 269061929, 228826925, 303253979, 290610381, 252459561, 285560806, 264997419, 236337289, 311652555, 243514218, 249225760, 270675400, 256448963, 256276809, 268356752, 290536450, 282143544, 254014730, 302951475, 249523945, 236992208, 240451340, 261245809, 282242191, 272761695];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000];[280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000, 280000]
T1200000V1000000_0.4;1200000;1000000;0.4;480000;720000;[314749358, 322306493, 370277490, 333037976, 334429632, 327255753, 326165881, 370904711, 363904853, 365491561, 326105561, 349128176, 331491254, 346020988, 377955228, 377036705, 363110621, 362760747, 348143183, 339463815, 320954502, 332550827, 344304446, 338267469, 398884080, 406122542, 376279937, 340837001, 373485992, 372853713, 349733654, 371606579, 343035409, 329881984, 357755234, 367208424, 400106257, 349390949, 337349413, 323959302, 333688973, 347981335, 345120376, 351337810, 342163256, 363695247, 326039540, 342570372, 348468852, 345287058];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000];[720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000]
T1000000V1000000_0.5;1000000;1000000;0.5;500000;500000;[353589533, 349949196, 352324445, 374758657, 343148961, 313361947, 295109547, 321645341, 322509001, 331991711, 317907234, 323471115, 304112380, 324182322, 331724357, 392014464, 377074585, 335941149, 282253545, 330159327, 374784838, 340509337, 288961170, 319103908, 334250529, 293888903, 304992522, 355397843, 380576662, 339521915, 315537330, 327982206, 337468085, 349645858, 354404102, 330794444, 331901819, 307126935, 285371754, 337799387, 316895408, 337318282, 329505617, 371341659, 318628422, 367603539, 328727795, 363232454, 351236049, 333609238];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000];[500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000]
T1300000V1000000_0.4;1300000;1000000;0.4;520000;780000;[344674804, 328617087, 343517491, 336385323, 331782722, 320720532, 320597287, 325647070, 321080483, 345876465, 359787809, 336125503, 339113009, 330320860, 320050990, 325486028, 313366467, 328646679, 336553558, 352018013, 385760345, 327001108, 339686578, 358045867, 358082238, 353795903, 337405518, 328097102, 337026224, 312760199, 329736602, 312382794, 305395677, 336877406, 340889250, 345270429, 330269407, 329934872, 337324213, 315799603, 346695218, 363673426, 339834516, 327733405, 327075085, 352358844, 320115910, 311685746, 322591053, 347833158];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000];[780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000]
T800000V1000000_0.6;800000;1000000;0.6;480000;320000;[280713967, 371935263, 311131399, 277241443, 272739126, 310301549, 252460462, 274529869, 306992507, 262449787, 274123363, 278259985, 282579589, 319742966, 270721181, 280385343, 295848606, 287535773, 246868584, 298158665, 242754951, 254655542, 278923888, 305932461, 276578276, 281805976, 284901857, 320811789, 269950676, 294671949, 296212520, 288076700, 280569429, 280924075, 248843834, 257873575, 260131745, 287704656, 310295480, 313528789, 274081800, 306379327, 279938316, 269194914, 307699773, 311086281, 251692375, 272303021, 295644995, 256412908];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000];[320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000]
T500000V1000000_0.9;500000;1000000;0.9;450000;50000;[230590008, 219906624, 246210838, 186514627, 236498997, 187935715, 233421646, 215056629, 230003770, 220561033, 216616721, 201810411, 231010393, 217978580, 217452871, 202605112, 236408676, 227041740, 208537052, 217654763, 198667630, 218764649, 220218889, 199391239, 224515866, 211929868, 223044196, 225266747, 202664447, 241733882, 218503399, 211377186, 240069923, 218412137, 210668659, 200757045, 242486931, 187641156, 240705570, 193798076, 259202500, 206125876, 236916528, 205092624, 220804853, 190507139, 225641749, 216149870, 210642378, 243553502];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000];[50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000]
T600000V1000000_0.8;600000;1000000;0.8;480000;120000;[226402567, 253825450, 221448616, 260824294, 237323030, 220637854, 255745496, 233870822, 245773201, 244888240, 240782995, 242295535, 241913280, 225425618, 244607626, 276281212, 242688881, 241589146, 222750803, 275553093, 224006269, 237786744, 263567041, 250379105, 233728461, 261223519, 235508111, 221745523, 246305065, 266390153, 244149719, 245627486, 220825614, 240053402, 260623097, 232183552, 270671410, 234121185, 276968592, 214683954, 231018340, 237194080, 256047344, 241942284, 282381905, 249497431, 216500824, 280860068, 242073713, 231431282];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000];[120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000]
T1400000V1000000_0.4;1400000;1000000;0.4;560000;840000;[323484233, 318158096, 317889334, 323657736, 358205861, 338066797, 360434937, 343568965, 367443715, 375890912, 336868481, 357991017, 350083387, 360692081, 338356051, 335211101, 342145798, 340075052, 348660840, 357797066, 353928635, 349104720, 361188693, 355290263, 342274578, 342738834, 349767860, 325657915, 348923438, 337887610, 341847023, 337150329, 313789505, 345843646, 362813289, 334414276, 352575533, 339530435, 360613866, 361316813, 369890670, 362753720, 340534557, 363717951, 358027045, 348965953, 308531482, 327968512, 336148303, 334559954];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000];[840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000]
T1100000V1000000_0.5;1100000;1000000;0.5;550000;550000;[330485161, 340832462, 350526703, 343908220, 337160745, 353628012, 354129558, 373315339, 323867249, 313948061, 319959839, 362678052, 362016604, 336809035, 335911973, 351277609, 327647683, 353947915, 328089167, 335902283, 363570855, 343885161, 342070306, 332972924, 339324568, 363700974, 367958638, 329843594, 317953108, 336594921, 334569749, 357789383, 390412314, 330266430, 340594167, 318961000, 327857722, 356326156, 345953059, 392377109, 342895996, 328394047, 319045982, 338100068, 317024427, 365790637, 378582636, 324625741, 314229773, 316330008];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000];[550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000, 550000]
T700000V1000000_0.7;700000;1000000;0.7;489999;210001;[272438690, 265829252, 251037443, 289087663, 262468666, 273364613, 262618128, 266935327, 273578266, 249814597, 245768893, 275549872, 253156901, 272655773, 240382049, 262475105, 274687937, 274171581, 265607264, 274587315, 250453421, 282256002, 232980162, 277195385, 265491802, 254601249, 268144922, 275461125, 235903406, 258222488, 260278073, 304767710, 278015464, 250973927, 220407996, 276763202, 238380387, 264294717, 289160164, 259399946, 261177389, 265964058, 227973790, 306141053, 239640164, 266580855, 275584086, 249229461, 243176157, 237997503];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999];[210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001]
T900000V1000000_0.6;900000;1000000;0.6;540000;360000;[331092477, 331033957, 275919567, 292198557, 276621837, 313527893, 322645044, 309963925, 314809109, 302298572, 271205293, 279865819, 297462506, 318608031, 324649811, 297919673, 305593665, 332473634, 283702049, 314629981, 270367238, 276763540, 300018995, 315874916, 295491323, 285521141, 279714874, 294349041, 292303918, 304632997, 322268938, 314679392, 326948871, 305116570, 278467251, 292076359, 325230028, 313792938, 277205487, 305759388, 282356220, 273310178, 302471978, 303857004, 264343978, 289722500, 323270564, 326789917, 307987825, 314231263];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000];[360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000]
T1500000V1000000_0.4;1500000;1000000;0.4;600000;900000;[383731300, 374634666, 347061449, 353698244, 366643356, 357721564, 371005171, 356872563, 319888930, 353899374, 355254063, 315273564, 342141277, 341644901, 365021795, 329903012, 369873269, 358203692, 369555505, 366513443, 346713868, 354779706, 377048922, 360358562, 348797840, 384257744, 360185600, 364455228, 335241195, 319543968, 345786595, 309617725, 335142695, 371374817, 352945009, 361924871, 340476366, 341412968, 380071613, 372612043, 360645495, 376107006, 370813380, 329144697, 344502606, 335565136, 365499335, 380723292, 368786188, 375895993];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000];[900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000]
T500000V1000000_1.0;500000;1000000;1.0;500000;0;[249003295, 224442895, 231289351, 220404626, 205255131, 208313256, 247421849, 225041223, 209991938, 215123121, 219083270, 249778489, 211633809, 262526176, 203916614, 246560069, 197010079, 226197228, 211506657, 231405072, 226496862, 223410845, 212986405, 221454400, 194134293, 253545124, 244866158, 203791402, 223779207, 239771384, 206916379, 226916937, 195518081, 232961010, 217525331, 229158025, 215288091, 217462486, 238096073, 184935921, 239344299, 229855029, 207730745, 220383629, 234613754, 208281031, 207921276, 205380497, 253546012, 218102054];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
T600000V1000000_0.9;600000;1000000;0.9;540000;60000;[271306124, 251002143, 227374052, 226436262, 229611580, 223967780, 289279005, 244785697, 242947224, 235737734, 258461506, 236628756, 238588091, 261720735, 195932464, 274793806, 250567617, 249893050, 223802009, 243622033, 262477594, 229079243, 233745751, 257411672, 230941366, 244905449, 237406386, 225783472, 223197693, 258532461, 244888662, 237455906, 233467691, 241701565, 232126466, 249853740, 245390368, 241384363, 221970679, 254929479, 223331223, 224491627, 243737593, 252357653, 228002702, 236955415, 233718377, 208969092, 249232266, 240776368];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000];[60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000]
